symbol,interval,orb_duration,tp_multiplier,risk_per_trade,avg_return,median_return,avg_profit_factor,total_trades
AAPL,15m,15,0.5,0.01,-9.99934044604488,-9.99934044604488,0.5753434056463503,66
AAPL,15m,15,0.5,0.02,-12.414289289428762,-12.414289289428762,0.5626799343482431,66
AAPL,15m,15,1.0,0.01,-13.53893110009769,-13.53893110009769,0.5714606732273004,66
AAPL,15m,15,1.0,0.02,-15.912743278320304,-15.912743278320304,0.574190535978024,66
AAPL,15m,15,2.0,0.01,-25.822975257080188,-25.822975257080188,0.33878218806236454,65
AAPL,15m,15,2.0,0.02,-30.60424583325198,-30.60424583325198,0.329034982062358,65
AAPL,5m,5,0.5,0.01,0.3572492559812963,0.3572492559812963,1.0183148069263719,82
AAPL,5m,5,0.5,0.02,-0.588014045898617,-0.588014045898617,0.9731210250602995,82
AAPL,5m,5,1.0,0.01,-0.7850049030764422,-0.7850049030764422,0.9732914076209341,82
AAPL,5m,5,1.0,0.02,-1.2149849965823343,-1.2149849965823343,0.9625135075774071,82
AAPL,5m,5,2.0,0.01,-5.918616135254087,-5.918616135254087,0.845837105701026,81
AAPL,5m,5,2.0,0.02,-5.622226981445529,-5.622226981445529,0.865771860764893,81
AAPL,5m,15,0.5,0.01,-8.0545525441895,-8.0545525441895,0.672508423412338,77
AAPL,5m,15,0.5,0.02,-9.770992631469799,-9.770992631469799,0.6544434280301759,77
AAPL,5m,15,1.0,0.01,-6.260699919189537,-6.260699919189537,0.804936184735879,77
AAPL,5m,15,1.0,0.02,-6.951923103027438,-6.951923103027438,0.8103398528404735,77
AAPL,5m,15,2.0,0.01,-11.681065147705159,-11.681065147705159,0.7162503331240295,76
AAPL,5m,15,2.0,0.02,-15.12530983618175,-15.12530983618175,0.6789934603725905,76
AMZN,15m,15,0.5,0.01,1.9280811745605204,1.9280811745605204,1.1378748709228397,55
AMZN,15m,15,0.5,0.02,2.267899773925783,2.267899773925783,1.127297959108113,55
AMZN,15m,15,1.0,0.01,-6.971530514648439,-6.971530514648439,0.7249723522298103,54
AMZN,15m,15,1.0,0.02,-10.500339447753959,-10.500339447753959,0.6762375998186617,54
AMZN,15m,15,2.0,0.01,-3.0162202614745,-3.0162202614745,0.8982559595153587,52
AMZN,15m,15,2.0,0.02,-6.854879871337853,-6.854879871337853,0.8222951422881277,52
AMZN,5m,5,0.5,0.01,1.8436158007810264,1.8436158007810264,1.105177863302515,80
AMZN,5m,5,0.5,0.02,1.6754015035398515,1.6754015035398515,1.0830328936112796,80
AMZN,5m,5,1.0,0.01,0.963673487548749,0.963673487548749,1.0346428696160583,80
AMZN,5m,5,1.0,0.02,1.0613514531249166,1.0613514531249166,1.0335658894354516,80
AMZN,5m,5,2.0,0.01,-2.7675598327638,-2.7675598327638,0.9230803628565966,78
AMZN,5m,5,2.0,0.02,-1.7989968793946172,-1.7989968793946172,0.9553622913278043,78
AMZN,5m,15,0.5,0.01,-3.321713019897452,-3.321713019897452,0.8344401686402576,69
AMZN,5m,15,0.5,0.02,-5.414030950927772,-5.414030950927772,0.7848619952477776,69
AMZN,5m,15,1.0,0.01,-7.231025828125039,-7.231025828125039,0.7584594165584091,69
AMZN,5m,15,1.0,0.02,-8.850225249755932,-8.850225249755932,0.754081180641252,69
AMZN,5m,15,2.0,0.01,-0.6710808054198424,-0.6710808054198424,0.9816459835633988,68
AMZN,5m,15,2.0,0.02,-6.129522672363183,-6.129522672363183,0.866010014808425,68
EURUSD=X,15m,15,0.5,0.01,-0.3763961735505836,-0.3763961735505836,0.885144006141256,75
EURUSD=X,15m,15,0.5,0.02,-0.3763961735505836,-0.3763961735505836,0.885144006141256,75
EURUSD=X,15m,15,1.0,0.01,0.48885797363289385,0.48885797363289385,1.112192697467093,74
EURUSD=X,15m,15,1.0,0.02,0.48885797363289385,0.48885797363289385,1.112192697467093,74
EURUSD=X,15m,15,2.0,0.01,0.85560037920779,0.85560037920779,1.1683581465471742,60
EURUSD=X,15m,15,2.0,0.02,0.85560037920779,0.85560037920779,1.1683581465471742,60
EURUSD=X,5m,5,0.5,0.01,0.9139424031135058,0.9139424031135058,1.681801274714899,97
EURUSD=X,5m,5,0.5,0.02,0.9139424031135058,0.9139424031135058,1.681801274714899,97
EURUSD=X,5m,5,1.0,0.01,1.6802981970234034,1.6802981970234034,1.795574026630306,95
EURUSD=X,5m,5,1.0,0.02,1.6802981970234034,1.6802981970234034,1.795574026630306,95
EURUSD=X,5m,5,2.0,0.01,2.1698427153474404,2.1698427153474404,1.6421304677189292,93
EURUSD=X,5m,5,2.0,0.02,2.1698427153474404,2.1698427153474404,1.6421304677189292,93
EURUSD=X,5m,15,0.5,0.01,0.772815935986564,0.772815935986564,1.3434418910119788,88
EURUSD=X,5m,15,0.5,0.02,0.772815935986564,0.772815935986564,1.3434418910119788,88
EURUSD=X,5m,15,1.0,0.01,1.4290488767681928,1.4290488767681928,1.4022753228652654,88
EURUSD=X,5m,15,1.0,0.02,1.4290488767681928,1.4290488767681928,1.4022753228652654,88
EURUSD=X,5m,15,2.0,0.01,0.9804787220117214,0.9804787220117214,1.2113331776810645,71
EURUSD=X,5m,15,2.0,0.02,0.9804787220117214,0.9804787220117214,1.2113331776810645,71
GC=F,15m,15,0.5,0.01,2.916962628906185,2.916962628906185,2.776432590419168,48
GC=F,15m,15,0.5,0.02,2.916962628906185,2.916962628906185,2.776432590419168,48
GC=F,15m,15,1.0,0.01,3.7539321406248742,3.7539321406248742,2.2164173386956043,46
GC=F,15m,15,1.0,0.02,3.7539321406248742,3.7539321406248742,2.2164173386956043,46
GC=F,15m,15,2.0,0.01,8.117935812499855,8.117935812499855,3.34077260361771,39
GC=F,15m,15,2.0,0.02,8.117935812499855,8.117935812499855,3.34077260361771,39
GC=F,5m,5,0.5,0.01,2.929984207031193,2.929984207031193,4.084103002259953,60
GC=F,5m,5,0.5,0.02,2.929984207031193,2.929984207031193,4.084103002259953,60
GC=F,5m,5,1.0,0.01,2.0539207890623223,2.0539207890623223,1.6171459311200982,60
GC=F,5m,5,1.0,0.02,2.0539207890623223,2.0539207890623223,1.6171459311200982,60
GC=F,5m,5,2.0,0.01,4.683870374999769,4.683870374999769,2.1457245386893393,60
GC=F,5m,5,2.0,0.02,4.683870374999769,4.683870374999769,2.1457245386893393,60
GC=F,5m,15,0.5,0.01,1.7649535585936609,1.7649535585936609,1.7472138957578498,53
GC=F,5m,15,0.5,0.02,1.7649535585936609,1.7649535585936609,1.7472138957578498,53
GC=F,5m,15,1.0,0.01,1.7799131171873341,1.7799131171873341,1.4217723638384263,53
GC=F,5m,15,1.0,0.02,1.7799131171873341,1.7799131171873341,1.4217723638384263,53
GC=F,5m,15,2.0,0.01,7.176887097656072,7.176887097656072,2.6970277562354923,50
GC=F,5m,15,2.0,0.02,7.176887097656072,7.176887097656072,2.6970277562354923,50
GLD,15m,15,0.5,0.01,5.426146243164185,5.426146243164185,2.757416843217145,64
GLD,15m,15,0.5,0.02,5.426146243164185,5.426146243164185,2.757416843217145,64
GLD,15m,15,1.0,0.01,6.351531143066677,6.351531143066677,1.9358305972799905,63
GLD,15m,15,1.0,0.02,6.351531143066677,6.351531143066677,1.9358305972799905,63
GLD,15m,15,2.0,0.01,13.848365351074483,13.848365351074483,2.6003148937384823,61
GLD,15m,15,2.0,0.02,13.848365351074483,13.848365351074483,2.6003148937384823,61
GLD,5m,5,0.5,0.01,5.053049880371254,5.053049880371254,3.3644708181128835,82
GLD,5m,5,0.5,0.02,5.053049880371254,5.053049880371254,3.3644708181128835,82
GLD,5m,5,1.0,0.01,5.654562196289407,5.654562196289407,2.028788331643629,82
GLD,5m,5,1.0,0.02,5.654562196289407,5.654562196289407,2.028788331643629,82
GLD,5m,5,2.0,0.01,6.7075000322271805,6.7075000322271805,1.7601719074893845,82
GLD,5m,5,2.0,0.02,6.7075000322271805,6.7075000322271805,1.7601719074893845,82
GLD,5m,15,0.5,0.01,3.9481936933595896,3.9481936933595896,1.9976563693085896,74
GLD,5m,15,0.5,0.02,3.9481936933595896,3.9481936933595896,1.9976563693085896,74
GLD,5m,15,1.0,0.01,4.263733742187906,4.263733742187906,1.5480797373391466,74
GLD,5m,15,1.0,0.02,4.263733742187906,4.263733742187906,1.5480797373391466,74
GLD,5m,15,2.0,0.01,10.113733140625428,10.113733140625428,2.027864400721371,72
GLD,5m,15,2.0,0.02,10.113733140625428,10.113733140625428,2.027864400721371,72
GOOGL,15m,15,0.5,0.01,-0.015306044921890133,-0.015306044921890133,0.9991625670682643,60
GOOGL,15m,15,0.5,0.02,-7.007070393554768,-7.007070393554768,0.7483088110212704,60
GOOGL,15m,15,1.0,0.01,-10.949959130371099,-10.949959130371099,0.6429850310402085,58
GOOGL,15m,15,1.0,0.02,-18.469498224609453,-18.469498224609453,0.5508114455852561,58
GOOGL,15m,15,2.0,0.01,-16.92380734472661,-16.92380734472661,0.5193621820492716,54
GOOGL,15m,15,2.0,0.02,-25.581898374511784,-25.581898374511784,0.44139850906680356,54
GOOGL,5m,5,0.5,0.01,-7.209872714965932,-7.209872714965932,0.7250709151448766,83
GOOGL,5m,5,0.5,0.02,-10.228209611694474,-10.228209611694474,0.6652684302937856,83
GOOGL,5m,5,1.0,0.01,-20.34552317602547,-20.34552317602547,0.4882638356247628,81
GOOGL,5m,5,1.0,0.02,-25.051820882812514,-25.051820882812514,0.43967926934947926,81
GOOGL,5m,5,2.0,0.01,-24.135316853027362,-24.135316853027362,0.4635144314438215,78
GOOGL,5m,5,2.0,0.02,-29.2159546716309,-29.2159546716309,0.41424429464323576,78
GOOGL,5m,15,0.5,0.01,-8.990480208618209,-8.990480208618209,0.6465992441996238,70
GOOGL,5m,15,0.5,0.02,-16.86125161071792,-16.86125161071792,0.509853185460197,70
GOOGL,5m,15,1.0,0.01,-17.26976852416994,-17.26976852416994,0.5261235968487378,68
GOOGL,5m,15,1.0,0.02,-25.44874177612304,-25.44874177612304,0.4451338329273126,68
GOOGL,5m,15,2.0,0.01,-20.754431460449275,-20.754431460449275,0.49765862333874644,66
GOOGL,5m,15,2.0,0.02,-26.987071151367243,-26.987071151367243,0.46469822211450773,66
MNQ=F,15m,15,0.5,0.01,4.8224759999997335,4.8224759999997335,1.3015927931064801,54
MNQ=F,15m,15,0.5,0.02,4.8224759999997335,4.8224759999997335,1.3015927931064801,54
MNQ=F,15m,15,1.0,0.01,13.809966999999634,13.809966999999634,1.709931591424673,49
MNQ=F,15m,15,1.0,0.02,13.809966999999634,13.809966999999634,1.709931591424673,49
MNQ=F,15m,15,2.0,0.01,22.427468999999654,22.427468999999654,2.187264869351677,34
MNQ=F,15m,15,2.0,0.02,22.427468999999654,22.427468999999654,2.187264869351677,34
MNQ=F,5m,5,0.5,0.01,14.058731999999798,14.058731999999798,2.9478624092103973,72
MNQ=F,5m,5,0.5,0.02,14.058731999999798,14.058731999999798,2.9478624092103973,72
MNQ=F,5m,5,1.0,0.01,16.81245599999951,16.81245599999951,2.0354063397764466,71
MNQ=F,5m,5,1.0,0.02,16.81245599999951,16.81245599999951,2.0354063397764466,71
MNQ=F,5m,5,2.0,0.01,17.657433999999267,17.657433999999267,1.7133577181452113,65
MNQ=F,5m,5,2.0,0.02,17.657433999999267,17.657433999999267,1.7133577181452113,65
MNQ=F,5m,15,0.5,0.01,10.41497399999971,10.41497399999971,1.825764323498677,63
MNQ=F,5m,15,0.5,0.02,10.41497399999971,10.41497399999971,1.825764323498677,63
MNQ=F,5m,15,1.0,0.01,18.44246499999961,18.44246499999961,2.0802418082751633,56
MNQ=F,5m,15,1.0,0.02,18.44246499999961,18.44246499999961,2.0802418082751633,56
MNQ=F,5m,15,2.0,0.01,28.477466999999635,28.477466999999635,2.710355091209376,41
MNQ=F,5m,15,2.0,0.02,28.477466999999635,28.477466999999635,2.710355091209376,41
MSFT,15m,15,0.5,0.01,-2.749239679443126,-2.749239679443126,0.8214456558144295,59
MSFT,15m,15,0.5,0.02,-4.289035827636526,-4.289035827636526,0.7550200818753788,59
MSFT,15m,15,1.0,0.01,-10.123510025390296,-10.123510025390296,0.5826275903793744,58
MSFT,15m,15,1.0,0.02,-12.661085153319945,-12.661085153319945,0.531289403661781,58
MSFT,15m,15,2.0,0.01,-14.543154902831665,-14.543154902831665,0.50840617534681,57
MSFT,15m,15,2.0,0.02,-16.612175648437148,-16.612175648437148,0.4863484902952725,57
MSFT,5m,5,0.5,0.01,1.7317330349123767,1.7317330349123767,1.1264427916665565,78
MSFT,5m,5,0.5,0.02,2.9638030095217616,2.9638030095217616,1.215417127745435,78
MSFT,5m,5,1.0,0.01,1.9792275996098032,1.9792275996098032,1.091302954574977,78
MSFT,5m,5,1.0,0.02,-0.24330123144487517,-0.24330123144487517,0.9897503540668053,78
MSFT,5m,5,2.0,0.01,0.11671746923882893,0.11671746923882893,1.0039646573967758,78
MSFT,5m,5,2.0,0.02,-1.8076937377924331,-1.8076937377924331,0.9425165349990263,78
MSFT,5m,15,0.5,0.01,-5.34098741430631,-5.34098741430631,0.7294894851356325,76
MSFT,5m,15,0.5,0.02,-6.312593562743768,-6.312593562743768,0.7049181178614131,76
MSFT,5m,15,1.0,0.01,-4.005917075683064,-4.005917075683064,0.8493024464911935,75
MSFT,5m,15,1.0,0.02,-5.9830176933589065,-5.9830176933589065,0.7927423852437778,75
MSFT,5m,15,2.0,0.01,-3.9606935200189404,-3.9606935200189404,0.8832347277083031,75
MSFT,5m,15,2.0,0.02,-5.492606656249427,-5.492606656249427,0.8488802124334444,75
NQ=F,15m,15,0.5,0.01,3.6687219999996885,3.6687219999996885,1.211209907088211,54
NQ=F,15m,15,0.5,0.02,3.6687219999996885,3.6687219999996885,1.211209907088211,54
NQ=F,15m,15,1.0,0.01,13.139966999999633,13.139966999999633,1.676183988787431,46
NQ=F,15m,15,1.0,0.02,13.139966999999633,13.139966999999633,1.676183988787431,46
NQ=F,15m,15,2.0,0.01,12.879966999999635,12.879966999999635,1.6621229051312907,30
NQ=F,15m,15,2.0,0.02,12.879966999999635,12.879966999999635,1.6621229051312907,30
NQ=F,5m,5,0.5,0.01,16.763733999999822,16.763733999999822,3.7571858363529524,72
NQ=F,5m,5,0.5,0.02,16.763733999999822,16.763733999999822,3.7571858363529524,72
NQ=F,5m,5,1.0,0.01,16.974955999999512,16.974955999999512,2.034740047024501,68
NQ=F,5m,5,1.0,0.02,16.974955999999512,16.974955999999512,2.034740047024501,68
NQ=F,5m,5,2.0,0.01,14.152434999999278,14.152434999999278,1.6489690916417266,58
NQ=F,5m,5,2.0,0.02,14.152434999999278,14.152434999999278,1.6489690916417266,58
NQ=F,5m,15,0.5,0.01,13.058725999999732,13.058725999999732,2.1437441252586313,63
NQ=F,5m,15,0.5,0.02,13.058725999999732,13.058725999999732,2.1437441252586313,63
NQ=F,5m,15,1.0,0.01,17.29746099999957,17.29746099999957,1.9485837649474143,56
NQ=F,5m,15,1.0,0.02,17.29746099999957,17.29746099999957,1.9485837649474143,56
NQ=F,5m,15,2.0,0.01,17.13246299999959,17.13246299999959,1.9545857994099696,37
NQ=F,5m,15,2.0,0.02,17.13246299999959,17.13246299999959,1.9545857994099696,37
QQQ,15m,15,0.5,0.01,1.073030180175865,1.073030180175865,1.1236254231932883,67
QQQ,15m,15,0.5,0.02,0.8325743510742905,0.8325743510742905,1.0936782567430725,67
QQQ,15m,15,1.0,0.01,3.4195422050782325,3.4195422050782325,1.286626827198233,64
QQQ,15m,15,1.0,0.02,3.199228418945404,3.199228418945404,1.2620707002824632,64
QQQ,15m,15,2.0,0.01,5.242129705078241,5.242129705078241,1.3658652329257657,56
QQQ,15m,15,2.0,0.02,4.964921998047012,4.964921998047012,1.3399410912943925,56
QQQ,5m,5,0.5,0.01,8.834195942382813,8.834195942382813,5.069773266691223,85
QQQ,5m,5,0.5,0.02,8.834195942382813,8.834195942382813,5.069773266691223,85
QQQ,5m,5,1.0,0.01,7.1368182626953605,7.1368182626953605,1.8477931407836259,85
QQQ,5m,5,1.0,0.02,7.1368182626953605,7.1368182626953605,1.8477931407836259,85
QQQ,5m,5,2.0,0.01,8.551475975586017,8.551475975586017,1.6588317499852863,84
QQQ,5m,5,2.0,0.02,8.551475975586017,8.551475975586017,1.6588317499852863,84
QQQ,5m,15,0.5,0.01,5.625991622558668,5.625991622558668,1.958587385439373,76
QQQ,5m,15,0.5,0.02,5.625991622558668,5.625991622558668,1.958587385439373,76
QQQ,5m,15,1.0,0.01,7.206972008789162,7.206972008789162,1.6718962240891007,75
QQQ,5m,15,1.0,0.02,7.206972008789162,7.206972008789162,1.6718962240891007,75
QQQ,5m,15,2.0,0.01,10.588346595703205,10.588346595703205,1.7913606719058444,66
QQQ,5m,15,2.0,0.02,10.588346595703205,10.588346595703205,1.7913606719058444,66
SPY,15m,15,0.5,0.01,2.0889544248048333,2.0889544248048333,1.4194053770311057,72
SPY,15m,15,0.5,0.02,2.0889544248048333,2.0889544248048333,1.4194053770311057,72
SPY,15m,15,1.0,0.01,1.1290534033206314,1.1290534033206314,1.1285056742446589,70
SPY,15m,15,1.0,0.02,1.1290534033206314,1.1290534033206314,1.1285056742446589,70
SPY,15m,15,2.0,0.01,0.5653509492192097,0.5653509492192097,1.0485342005471858,66
SPY,15m,15,2.0,0.02,0.5653509492192097,0.5653509492192097,1.0485342005471858,66
SPY,5m,5,0.5,0.01,3.1932054497072206,3.1932054497072206,2.2107428474742026,89
SPY,5m,5,0.5,0.02,3.1932054497072206,3.1932054497072206,2.2107428474742026,89
SPY,5m,5,1.0,0.01,1.1464730400395091,1.1464730400395091,1.1759451058084422,89
SPY,5m,5,1.0,0.02,1.1464730400395091,1.1464730400395091,1.1759451058084422,89
SPY,5m,5,2.0,0.01,1.427518973633396,1.427518973633396,1.1607054006169137,87
SPY,5m,5,2.0,0.02,1.427518973633396,1.427518973633396,1.1607054006169137,87
SPY,5m,15,0.5,0.01,1.9708415493166285,1.9708415493166285,1.4061386054314688,83
SPY,5m,15,0.5,0.02,1.9708415493166285,1.9708415493166285,1.4061386054314688,83
SPY,5m,15,1.0,0.01,2.4097669687503913,2.4097669687503913,1.2997388979147804,83
SPY,5m,15,1.0,0.02,2.4097669687503913,2.4097669687503913,1.2997388979147804,83
SPY,5m,15,2.0,0.01,1.0663857773443306,1.0663857773443306,1.093614166596041,80
SPY,5m,15,2.0,0.02,1.0663857773443306,1.0663857773443306,1.093614166596041,80
TSLA,15m,15,0.5,0.01,2.973485191894706,2.973485191894706,1.172271498942679,61
TSLA,15m,15,0.5,0.02,5.181138260498319,5.181138260498319,1.1786441169887028,61
TSLA,15m,15,1.0,0.01,-11.210804897948929,-11.210804897948929,0.6488074484698831,61
TSLA,15m,15,1.0,0.02,-17.076764086913574,-17.076764086913574,0.6608278298301082,61
TSLA,15m,15,2.0,0.01,-18.339607332030926,-18.339607332030926,0.5363688532095433,61
TSLA,15m,15,2.0,0.02,-29.936970861327573,-29.936970861327573,0.5164298460701984,61
TSLA,5m,5,0.5,0.01,11.221419431396752,11.221419431396752,1.6070723703763015,79
TSLA,5m,5,0.5,0.02,16.224524612549157,16.224524612549157,1.6011398639022654,79
TSLA,5m,5,1.0,0.01,3.775442645019939,3.775442645019939,1.1080707270631807,79
TSLA,5m,5,1.0,0.02,5.3435290161138616,5.3435290161138616,1.108294386802991,79
TSLA,5m,5,2.0,0.01,-8.781330543456498,-8.781330543456498,0.823392123644104,79
TSLA,5m,5,2.0,0.02,-14.011275045409382,-14.011275045409382,0.7972184749749476,79
TSLA,5m,15,0.5,0.01,4.838473289306858,4.838473289306858,1.2225891232036623,77
TSLA,5m,15,0.5,0.02,6.5739388029788275,6.5739388029788275,1.1814832622692761,77
TSLA,5m,15,1.0,0.01,-0.17910012988249946,-0.17910012988249946,0.9949930126773385,77
TSLA,5m,15,1.0,0.02,0.42199544824270563,0.42199544824270563,1.0074858805181128,77
TSLA,5m,15,2.0,0.01,-18.39727499560505,-18.39727499560505,0.6243906678042929,76
TSLA,5m,15,2.0,0.02,-27.819997363280564,-27.819997363280564,0.6264866594639493,76
